Location ID,Location,Date,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
37133,Onslow County,2021-07-31,5.65,35,-1.77,7.42
37133,Onslow County,2021-08-31,8.28,99,1.71,6.57
37133,Onslow County,2021-09-30,2.48,18,-3.23,5.71
37133,Onslow County,2021-10-31,3.76,84,0.57,3.19
37133,Onslow County,2021-11-30,0.81,8,-2.14,2.95
37133,Onslow County,2021-12-31,2.71,37,-0.9,3.61
37135,Orange County,2021-01-31,4.12,88,0.45,3.67
37135,Orange County,2021-02-28,6.5,124,3.02,3.48
37135,Orange County,2021-03-31,3.33,51,-0.68,4.01
37135,Orange County,2021-04-30,1.85,16,-1.61,3.46
37135,Orange County,2021-05-31,2.16,23,-1.58,3.74
37135,Orange County,2021-06-30,4.84,88,0.76,4.08
37135,Orange County,2021-07-31,5.8,93,0.98,4.82
37135,Orange County,2021-08-31,4.67,81,0.07,4.6
37135,Orange County,2021-09-30,3.67,71,-0.07,3.74
37135,Orange County,2021-10-31,2.75,67,-0.24,2.99
37135,Orange County,2021-11-30,0.56,8,-2.35,2.91
37135,Orange County,2021-12-31,1.59,13,-1.73,3.32
37137,Pamlico County,2021-01-31,5.39,103,1.39,4
37137,Pamlico County,2021-02-28,7.89,127,4.07,3.82
37137,Pamlico County,2021-03-31,2.62,21,-1.27,3.89
37137,Pamlico County,2021-04-30,1.49,14,-1.79,3.28
37137,Pamlico County,2021-05-31,2.83,38,-1.29,4.12
37137,Pamlico County,2021-06-30,9.95,123,4.92,5.03
37137,Pamlico County,2021-07-31,5,38,-2.09,7.09
37137,Pamlico County,2021-08-31,8.59,99,1.9,6.69
37137,Pamlico County,2021-09-30,2.49,19,-3.07,5.56
37137,Pamlico County,2021-10-31,2.77,58,-0.69,3.46
37137,Pamlico County,2021-11-30,1.01,13,-2.18,3.19
37137,Pamlico County,2021-12-31,3.21,47,-0.62,3.8342
37139,Pasquotank County,2021-01-31,4.95,106,1.12,3.83
37139,Pasquotank County,2021-02-28,7.3,124,3.65,3.65
37139,Pasquotank County,2021-03-31,2.26,17,-1.62,3.88
37139,Pasquotank County,2021-04-30,3.06,60,-0.22,3.28
37139,Pasquotank County,2021-05-31,2.64,34,-1.1,3.74
37139,Pasquotank County,2021-06-30,8.45,122,4,4.45
37139,Pasquotank County,2021-07-31,4.87,42,-1.27,6.14
37139,Pasquotank County,2021-08-31,9.6,118,3.94,5.66
37139,Pasquotank County,2021-09-30,2.5,37,-1.92,4.42
37139,Pasquotank County,2021-10-31,2.62,59,-0.57,3.19
37139,Pasquotank County,2021-11-30,1.29,19,-1.66,2.95
37139,Pasquotank County,2021-12-31,1.7,16,-1.72,3.42
37141,Pender County,2021-01-31,4.8,98,1.02,3.78
37141,Pender County,2021-02-28,6.36,120,2.63,3.73
37141,Pender County,2021-03-31,1.76,8,-2.22,3.98
37141,Pender County,2021-04-30,1.14,13,-1.83,2.97
37141,Pender County,2021-05-31,1.64,13,-2.52,4.16
37141,Pender County,2021-06-30,9.87,121,4.73,5.14
37141,Pender County,2021-07-31,8.34,90,1.02,7.32
37141,Pender County,2021-08-31,7.72,91,1.44,6.28
37141,Pender County,2021-09-30,3.11,33,-2.36,5.47
37141,Pender County,2021-10-31,2.05,45,-0.97,3.02
37141,Pender County,2021-11-30,0.78,7,-2.02,2.8
37141,Pender County,2021-12-31,2.5,39,-0.98,3.48
37143,Perquimans County,2021-01-31,5.26,109,1.4,3.86
37143,Perquimans County,2021-02-28,7.52,125,3.82,3.7
37143,Perquimans County,2021-03-31,2.29,18,-1.64,3.93
37143,Perquimans County,2021-04-30,3.16,63,-0.22,3.38
37143,Perquimans County,2021-05-31,3.29,53,-0.56,3.85
37143,Perquimans County,2021-06-30,8.77,123,4.19,4.58
37143,Perquimans County,2021-07-31,4.91,42,-1.32,6.23
37143,Perquimans County,2021-08-31,8.98,113,3.35,5.63
37143,Perquimans County,2021-09-30,2.31,28,-2.22,4.53
37143,Perquimans County,2021-10-31,2.48,51,-0.7,3.18
37143,Perquimans County,2021-11-30,1.32,21,-1.63,2.95
37143,Perquimans County,2021-12-31,1.76,17,-1.71,3.47
37145,Person County,2021-01-31,4.01,89,0.46,3.55
37145,Person County,2021-02-28,6.09,123,2.83,3.26
37145,Person County,2021-03-31,3.58,67,-0.28,3.86
37145,Person County,2021-04-30,1.74,14,-1.77,3.51
37145,Person County,2021-05-31,2.29,21,-1.58,3.87
37145,Person County,2021-06-30,3.72,63,-0.26,3.98
37145,Person County,2021-07-31,5.85,105,1.31,4.54
37145,Person County,2021-08-31,4.27,73,-0.24,4.51
37145,Person County,2021-09-30,3.06,61,-0.68,3.74
37145,Person County,2021-10-31,1.74,36,-1.23,2.97
37145,Person County,2021-11-30,0.32,2,-2.54,2.86
37145,Person County,2021-12-31,1.43,11,-1.81,3.24
37147,Pitt County,2021-01-31,5.64,114,1.87,3.77
37147,Pitt County,2021-02-28,7.57,126,3.86,3.71
37147,Pitt County,2021-03-31,3.55,57,-0.33,3.88
37147,Pitt County,2021-04-30,1.63,16,-1.75,3.38
37147,Pitt County,2021-05-31,2.25,22,-1.62,3.87
37147,Pitt County,2021-06-30,13.01,127,8.08,4.93
37147,Pitt County,2021-07-31,6.49,74,0.26,6.23
37147,Pitt County,2021-08-31,7.28,101,1.64,5.64
37147,Pitt County,2021-09-30,1.94,22,-2.76,4.7
37147,Pitt County,2021-10-31,1.85,40,-1.1,2.95
37147,Pitt County,2021-11-30,0.85,11,-1.93,2.78
37147,Pitt County,2021-12-31,2.9,50,-0.46,3.36
37149,Polk County,2021-01-31,3.71,44,-1.05,4.76
37149,Polk County,2021-02-28,5.36,87,0.78,4.58
37149,Polk County,2021-03-31,7.97,109,2.42,5.55
37149,Polk County,2021-04-30,3.27,43,-1.03,4.3
37149,Polk County,2021-05-31,2.93,33,-1.61,4.54
37149,Polk County,2021-06-30,2.46,10,-2.46,4.92
37149,Polk County,2021-07-31,4.09,38,-1.32,5.41
37149,Polk County,2021-08-31,5.44,75,-0.4,5.84
37149,Polk County,2021-09-30,3.52,47,-1.12,4.64
37149,Polk County,2021-10-31,6.37,100,1.94,4.43
37149,Polk County,2021-11-30,1.09,9,-2.78,3.87
37149,Polk County,2021-12-31,1.72,8,-3.02,4.74
37151,Randolph County,2021-01-31,4.25,84,0.48,3.77
37151,Randolph County,2021-02-28,6.45,123,2.81,3.64
37151,Randolph County,2021-03-31,4.4,78,0.28,4.12
37151,Randolph County,2021-04-30,1.13,6,-2.31,3.44
37151,Randolph County,2021-05-31,2.32,27,-1.58,3.9
37151,Randolph County,2021-06-30,6.06,106,1.9,4.16
37151,Randolph County,2021-07-31,5.75,85,0.48,5.27
37151,Randolph County,2021-08-31,4.52,76,-0.36,4.88
37151,Randolph County,2021-09-30,4.57,86,0.79,3.78
37151,Randolph County,2021-10-31,3.79,86,0.73,3.06
37151,Randolph County,2021-11-30,0.64,12,-2.11,2.75
37151,Randolph County,2021-12-31,1.42,9,-2.06,3.48
37153,Richmond County,2021-01-31,6.23,120,2.54,3.69
37153,Richmond County,2021-02-28,6.75,123,3.03,3.72
37153,Richmond County,2021-03-31,3.43,55,-0.56,3.99
37153,Richmond County,2021-04-30,1.08,6,-2.21,3.29
37153,Richmond County,2021-05-31,1.63,11,-2.04,3.67
37153,Richmond County,2021-06-30,5.36,92,0.98,4.38
37153,Richmond County,2021-07-31,5.35,66,-0.39,5.74
37153,Richmond County,2021-08-31,3.39,37,-1.73,5.12
37153,Richmond County,2021-09-30,4.28,78,0.27,4.01
37153,Richmond County,2021-10-31,2.77,69,-0.31,3.08
37153,Richmond County,2021-11-30,0.86,14,-1.86,2.72
37153,Richmond County,2021-12-31,2.39,39,-0.9,3.29
37155,Robeson County,2021-01-31,6.24,121,2.91,3.33
37155,Robeson County,2021-02-28,7.15,125,3.68,3.47
37155,Robeson County,2021-03-31,2.21,22,-1.56,3.77
37155,Robeson County,2021-04-30,1.13,11,-1.97,3.1
37155,Robeson County,2021-05-31,1.52,13,-2.03,3.55
37155,Robeson County,2021-06-30,6.23,100,1.48,4.75
37155,Robeson County,2021-07-31,5.45,68,-0.36,5.81
37155,Robeson County,2021-08-31,3.6,36,-1.56,5.16
37155,Robeson County,2021-09-30,2.61,34,-1.73,4.34
37155,Robeson County,2021-10-31,1.45,42,-1.27,2.72
37155,Robeson County,2021-11-30,0.73,9,-1.82,2.55
37155,Robeson County,2021-12-31,2.44,47,-0.61,3.05
37157,Rockingham County,2021-01-31,3.73,81,0.25,3.48
37157,Rockingham County,2021-02-28,5.91,120,2.63,3.28
37157,Rockingham County,2021-03-31,4.44,88,0.42,4.02
37157,Rockingham County,2021-04-30,2.43,28,-1.07,3.5
37157,Rockingham County,2021-05-31,1.48,6,-2.32,3.8
37157,Rockingham County,2021-06-30,3.08,50,-0.96,4.04
37157,Rockingham County,2021-07-31,6.16,106,1.63,4.53
37157,Rockingham County,2021-08-31,3.83,66,-0.45,4.28
37157,Rockingham County,2021-09-30,3.89,75,0.11,3.78
37157,Rockingham County,2021-10-31,1.94,40,-1.2,3.14
37157,Rockingham County,2021-11-30,0.36,5,-2.32,2.68
37157,Rockingham County,2021-12-31,1.13,9,-2.22,3.35
37159,Rowan County,2021-01-31,3.4,64,-0.52,3.92
37159,Rowan County,2021-02-28,6.38,120,2.65,3.73
37159,Rowan County,2021-03-31,4.78,84,0.47,4.31
37159,Rowan County,2021-04-30,1.42,10,-2.07,3.49
37159,Rowan County,2021-05-31,2.31,26,-1.6,3.91
37159,Rowan County,2021-06-30,3.1,38,-1.01,4.11
37159,Rowan County,2021-07-31,3.67,45,-1.01,4.68
37159,Rowan County,2021-08-31,3.64,54,-1.05,4.69
37159,Rowan County,2021-09-30,3.2,59,-0.62,3.82
37159,Rowan County,2021-10-31,2.02,47,-1.26,3.28
37159,Rowan County,2021-11-30,0.89,14,-2.06,2.95
37159,Rowan County,2021-12-31,1.16,6,-2.51,3.67
37161,Rutherford County,2021-01-31,3.55,61,-0.67,4.22
37161,Rutherford County,2021-02-28,4.83,91,0.71,4.12
37161,Rutherford County,2021-03-31,6.42,100,1.43,4.99
37161,Rutherford County,2021-04-30,2.62,34,-1.25,3.87
37161,Rutherford County,2021-05-31,2.79,39,-1.25,4.04
37161,Rutherford County,2021-06-30,2.93,33,-1.51,4.44
37161,Rutherford County,2021-07-31,4.42,61,-0.59,5.01
37161,Rutherford County,2021-08-31,5.31,81,0.08,5.23
37161,Rutherford County,2021-09-30,2.7,41,-1.32,4.02
37161,Rutherford County,2021-10-31,4.65,90,0.79,3.86
37161,Rutherford County,2021-11-30,0.9,9,-2.41,3.31
37161,Rutherford County,2021-12-31,1.67,9,-2.6,4.27
37163,Sampson County,2021-01-31,6.17,122,2.6,3.57
37163,Sampson County,2021-02-28,7.15,124,3.6,3.55
37163,Sampson County,2021-03-31,2.54,27,-1.34,3.88
37163,Sampson County,2021-04-30,2.49,40,-0.67,3.16
37163,Sampson County,2021-05-31,2.04,16,-1.86,3.9
37163,Sampson County,2021-06-30,6.25,102,1.39,4.86
37163,Sampson County,2021-07-31,8.38,109,1.9,6.48
37163,Sampson County,2021-08-31,4.51,46,-1.02,5.53
37163,Sampson County,2021-09-30,2.53,31,-2.04,4.57
37163,Sampson County,2021-10-31,2.19,57,-0.65,2.84
37163,Sampson County,2021-11-30,0.83,11,-1.87,2.7
37163,Sampson County,2021-12-31,2.69,52,-0.52,3.21
37165,Scotland County,2021-01-31,6.4,122,2.87,3.53
37165,Scotland County,2021-02-28,6.78,124,3.2,3.58
37165,Scotland County,2021-03-31,3.25,55,-0.58,3.83
37165,Scotland County,2021-04-30,1.12,10,-2.01,3.13
37165,Scotland County,2021-05-31,1.28,6,-2.29,3.57
37165,Scotland County,2021-06-30,5.93,98,1.33,4.6
37165,Scotland County,2021-07-31,4.95,59,-0.94,5.89
37165,Scotland County,2021-08-31,2.43,11,-2.75,5.18
37165,Scotland County,2021-09-30,3.33,55,-0.86,4.19
37165,Scotland County,2021-10-31,2.04,53,-0.88,2.92
37165,Scotland County,2021-11-30,0.74,11,-1.88,2.62
37165,Scotland County,2021-12-31,2.31,39,-0.82,3.13
37167,Stanly County,2021-01-31,4.12,83,0.28,3.84
37167,Stanly County,2021-02-28,6.2,117,2.4,3.8
37167,Stanly County,2021-03-31,3.44,55,-0.75,4.19
37167,Stanly County,2021-04-30,1.42,10,-2.09,3.51
37167,Stanly County,2021-05-31,2.88,46,-0.82,3.7
37167,Stanly County,2021-06-30,4.9,79,0.7,4.2
37167,Stanly County,2021-07-31,5.2,79,0.24,4.96
37167,Stanly County,2021-08-31,5.59,92,0.88,4.71
37167,Stanly County,2021-09-30,3.42,63,-0.36,3.78
37167,Stanly County,2021-10-31,4.96,101,1.79,3.17
37167,Stanly County,2021-11-30,1.39,27,-1.51,2.9
37167,Stanly County,2021-12-31,2.29,31,-1.28,3.57
37169,Stokes County,2021-01-31,3.39,72,-0.14,3.53
37169,Stokes County,2021-02-28,5.53,115,2.09,3.44
37169,Stokes County,2021-03-31,4.4,80,0.22,4.18
37169,Stokes County,2021-04-30,2.09,18,-1.62,3.71
37169,Stokes County,2021-05-31,2.16,19,-1.89,4.05
37169,Stokes County,2021-06-30,4.34,81,0.22,4.12
37169,Stokes County,2021-07-31,5.58,93,0.86,4.72
37169,Stokes County,2021-08-31,3.82,65,-0.68,4.5
37169,Stokes County,2021-09-30,5.78,100,1.99,3.79
37169,Stokes County,2021-10-31,1.83,35,-1.58,3.41
37169,Stokes County,2021-11-30,0.78,9,-2.06,2.84
37169,Stokes County,2021-12-31,1.22,10,-2.33,3.55
37171,Surry County,2021-01-31,3.1,55,-0.54,3.64
37171,Surry County,2021-02-28,5.39,111,1.86,3.53
37171,Surry County,2021-03-31,4.68,84,0.36,4.32
37171,Surry County,2021-04-30,2.61,27,-1.19,3.8
37171,Surry County,2021-05-31,2.5,28,-1.66,4.16
37171,Surry County,2021-06-30,3.65,56,-0.6,4.25
37171,Surry County,2021-07-31,5.32,85,0.43,4.89
37171,Surry County,2021-08-31,5.95,94,1.09,4.86
37171,Surry County,2021-09-30,4.87,89,1,3.87
37171,Surry County,2021-10-31,2.81,57,-0.73,3.54
37171,Surry County,2021-11-30,0.54,3,-2.43,2.97
37171,Surry County,2021-12-31,1.03,4,-2.66,3.69
37173,Swain County,2021-01-31,5.26,58,-0.75,6.01
37173,Swain County,2021-02-28,7.01,91,1.24,5.77
37173,Swain County,2021-03-31,9.39,113,3,6.39
37173,Swain County,2021-04-30,2.9,13,-2.19,5.09
37173,Swain County,2021-05-31,4.47,54,-0.61,5.08
37173,Swain County,2021-06-30,5.12,58,-0.44,5.56
37173,Swain County,2021-07-31,6.1,68,0.11,5.99
37173,Swain County,2021-08-31,8.11,115,2.69,5.42
37173,Swain County,2021-09-30,5.55,100,1.65,3.9
37173,Swain County,2021-10-31,6.45,105,2.45,4
37173,Swain County,2021-11-30,1.8,11,-2.59,4.39
37173,Swain County,2021-12-31,3.54,28,-2.32,5.86
37175,Transylvania County,2021-01-31,4.75,52,-1.2,5.95
37175,Transylvania County,2021-02-28,5.8,69,0.11,5.69
37175,Transylvania County,2021-03-31,11.23,115,4.34,6.89
37175,Transylvania County,2021-04-30,4.06,37,-1.36,5.42
37175,Transylvania County,2021-05-31,3.81,37,-1.73,5.54
37175,Transylvania County,2021-06-30,5.1,58,-0.7,5.8
37175,Transylvania County,2021-07-31,6.55,74,0.11,6.44
37175,Transylvania County,2021-08-31,9.07,101,2.41,6.66
37175,Transylvania County,2021-09-30,5.12,68,-0.03,5.15
37175,Transylvania County,2021-10-31,7.12,95,1.85,5.27
37175,Transylvania County,2021-11-30,1.2,9,-3.76,4.96
37175,Transylvania County,2021-12-31,2.81,14,-3.27,6.08
37177,Tyrrell County,2021-01-31,5.54,105,1.53,4.01
37177,Tyrrell County,2021-02-28,7.55,126,3.78,3.77
37177,Tyrrell County,2021-03-31,2.47,21,-1.45,3.92
37177,Tyrrell County,2021-04-30,2.47,33,-0.87,3.34
37177,Tyrrell County,2021-05-31,3.5,58,-0.36,3.86
37177,Tyrrell County,2021-06-30,8.62,121,3.86,4.76
37177,Tyrrell County,2021-07-31,5.14,47,-1.16,6.3
37177,Tyrrell County,2021-08-31,8.76,110,2.86,5.9
37177,Tyrrell County,2021-09-30,1.99,17,-2.91,4.9
37177,Tyrrell County,2021-10-31,2.61,57,-0.76,3.37
37177,Tyrrell County,2021-11-30,1.32,20,-1.83,3.15
37177,Tyrrell County,2021-12-31,2.18,20,-1.49,3.67
37179,Union County,2021-01-31,3.46,66,-0.33,3.79
37179,Union County,2021-02-28,5.41,108,1.67,3.74
37179,Union County,2021-03-31,2.04,18,-2.03,4.07
37179,Union County,2021-04-30,0.94,5,-2.38,3.32
37179,Union County,2021-05-31,2.15,31,-1.37,3.52
37179,Union County,2021-06-30,4.66,84,0.59,4.07
37179,Union County,2021-07-31,3.42,32,-1.44,4.86
37179,Union County,2021-08-31,3.71,60,-0.91,4.62
37179,Union County,2021-09-30,1.95,36,-1.57,3.52
37179,Union County,2021-10-31,1.64,42,-1.44,3.08
37179,Union County,2021-11-30,1.12,25,-1.62,2.74
37179,Union County,2021-12-31,3.54,77,0.13,3.41
37181,Vance County,2021-01-31,4.23,95,0.65,3.58
37181,Vance County,2021-02-28,7.47,126,4.06,3.41
37181,Vance County,2021-03-31,3.38,51,-0.61,3.99
37181,Vance County,2021-04-30,2.39,35,-1.08,3.47
37181,Vance County,2021-05-31,2.34,25,-1.49,3.83
37181,Vance County,2021-06-30,4.15,75,0.14,4.01
37181,Vance County,2021-07-31,8.3,120,3.43,4.87
37181,Vance County,2021-08-31,5.07,79,0.3,4.77
37181,Vance County,2021-09-30,2.99,59,-0.66,3.65
37181,Vance County,2021-10-31,2.37,51,-0.63,3
37181,Vance County,2021-11-30,0.58,8,-2.24,2.82
37181,Vance County,2021-12-31,2.15,30,-1.13,3.28
37183,Wake County,2021-01-31,4.59,101,0.99,3.6
37183,Wake County,2021-02-28,7.06,125,3.5,3.56
37183,Wake County,2021-03-31,2.71,29,-1.22,3.93
37183,Wake County,2021-04-30,1.15,7,-2.23,3.38
37183,Wake County,2021-05-31,2.27,21,-1.55,3.82
37183,Wake County,2021-06-30,6.02,109,1.88,4.14
37183,Wake County,2021-07-31,6.43,97,1.07,5.36
37183,Wake County,2021-08-31,3.77,48,-1.14,4.91
37183,Wake County,2021-09-30,2.94,52,-1.05,3.99
37183,Wake County,2021-10-31,5.64,118,2.68,2.96
37183,Wake County,2021-11-30,0.68,9,-2.15,2.83
37183,Wake County,2021-12-31,2.03,25,-1.29,3.32
37185,Warren County,2021-01-31,4.37,101,0.85,3.52
37185,Warren County,2021-02-28,7.56,126,4.15,3.41
37185,Warren County,2021-03-31,3.29,49,-0.6,3.89
37185,Warren County,2021-04-30,2.51,35,-0.9,3.41
37185,Warren County,2021-05-31,2.13,22,-1.66,3.79
37185,Warren County,2021-06-30,4.14,72,0.18,3.96
37185,Warren County,2021-07-31,7.73,120,2.7,5.03
37185,Warren County,2021-08-31,4.67,75,-0.09,4.76
37185,Warren County,2021-09-30,3.08,61,-0.62,3.7
37185,Warren County,2021-10-31,2.49,57,-0.47,2.96
37185,Warren County,2021-11-30,0.58,6,-2.25,2.83
37185,Warren County,2021-12-31,1.85,20,-1.4,3.25
37187,Washington County,2021-01-31,5.42,108,1.48,3.94
37187,Washington County,2021-02-28,8.03,126,4.31,3.72
37187,Washington County,2021-03-31,2.29,12,-1.66,3.95
37187,Washington County,2021-04-30,2.53,36,-0.85,3.38
37187,Washington County,2021-05-31,4.31,75,0.35,3.96
37187,Washington County,2021-06-30,9.99,126,5.13,4.86
37187,Washington County,2021-07-31,5.35,50,-1.06,6.41
37187,Washington County,2021-08-31,8.49,109,2.67,5.82
37187,Washington County,2021-09-30,1.93,17,-2.94,4.87
37187,Washington County,2021-10-31,1.86,32,-1.33,3.19
37187,Washington County,2021-11-30,1.18,17,-1.82,3
37187,Washington County,2021-12-31,2.3,28,-1.22,3.52
37189,Watauga County,2021-01-31,3.2,48,-0.78,3.98
37189,Watauga County,2021-02-28,4.34,87,0.49,3.85
37189,Watauga County,2021-03-31,5.38,85,0.45,4.93
37189,Watauga County,2021-04-30,3.88,51,-0.37,4.25
37189,Watauga County,2021-05-31,2.64,17,-2.04,4.68
37189,Watauga County,2021-06-30,4.29,52,-0.54,4.83
37189,Watauga County,2021-07-31,5.48,77,0.07,5.41
37189,Watauga County,2021-08-31,7.9,114,2.57,5.33
37189,Watauga County,2021-09-30,3.96,61,-0.31,4.27
37189,Watauga County,2021-10-31,6.66,109,2.92,3.74
37189,Watauga County,2021-11-30,1.54,15,-2.12,3.66
37189,Watauga County,2021-12-31,0.91,2,-2.86,3.77
37191,Wayne County,2021-01-31,5.88,115,2.17,3.71
37191,Wayne County,2021-02-28,7.02,124,3.41,3.61
37191,Wayne County,2021-03-31,3.51,54,-0.42,3.93
37191,Wayne County,2021-04-30,2.22,29,-1.11,3.33
37191,Wayne County,2021-05-31,2.25,21,-1.67,3.92
37191,Wayne County,2021-06-30,8.84,123,4.05,4.79
37191,Wayne County,2021-07-31,8.5,104,2.15,6.35
37191,Wayne County,2021-08-31,5.97,85,0.66,5.31
37191,Wayne County,2021-09-30,2.24,26,-2.18,4.42
37191,Wayne County,2021-10-31,2.44,66,-0.42,2.86
37191,Wayne County,2021-11-30,0.87,14,-1.98,2.85
37191,Wayne County,2021-12-31,2.64,45,-0.6,3.24
37193,Wilkes County,2021-01-31,2.69,39,-1.07,3.76
37193,Wilkes County,2021-02-28,4.92,100,1.25,3.67
37193,Wilkes County,2021-03-31,4.84,80,0.29,4.55
37193,Wilkes County,2021-04-30,2.51,30,-1.41,3.92
37193,Wilkes County,2021-05-31,2.94,34,-1.31,4.25
37193,Wilkes County,2021-06-30,3.42,39,-1.11,4.53
37193,Wilkes County,2021-07-31,4.93,71,-0.19,5.12
37193,Wilkes County,2021-08-31,6.54,99,1.24,5.3
37193,Wilkes County,2021-09-30,2.67,39,-1.34,4.01
37193,Wilkes County,2021-10-31,4.89,94,1.21,3.68
37193,Wilkes County,2021-11-30,0.58,3,-2.56,3.14
37193,Wilkes County,2021-12-31,0.99,4,-2.77,3.76
37195,Wilson County,2021-01-31,5.87,118,2.17,3.7
37195,Wilson County,2021-02-28,6.72,123,3.02,3.7
37195,Wilson County,2021-03-31,3,39,-0.94,3.94
37195,Wilson County,2021-04-30,1.66,16,-1.7,3.36
37195,Wilson County,2021-05-31,2.35,26,-1.42,3.77
37195,Wilson County,2021-06-30,10.62,127,6.12,4.5
37195,Wilson County,2021-07-31,7.84,104,2.08,5.76
37195,Wilson County,2021-08-31,5.38,79,0.06,5.32
37195,Wilson County,2021-09-30,2.68,40,-1.62,4.3
37195,Wilson County,2021-10-31,3.01,76,0.16,2.85
37195,Wilson County,2021-11-30,0.86,12,-1.98,2.84
37195,Wilson County,2021-12-31,2.51,38,-0.8,3.31
37197,Yadkin County,2021-01-31,3.05,64,-0.49,3.54
37197,Yadkin County,2021-02-28,5.59,116,2.08,3.51
37197,Yadkin County,2021-03-31,4.55,83,0.33,4.22
37197,Yadkin County,2021-04-30,2.01,19,-1.52,3.53
37197,Yadkin County,2021-05-31,2.31,23,-1.61,3.92
37197,Yadkin County,2021-06-30,3.08,40,-1.01,4.09
37197,Yadkin County,2021-07-31,5.41,98,0.88,4.53
37197,Yadkin County,2021-08-31,5.66,96,1.14,4.52
37197,Yadkin County,2021-09-30,4.9,91,1.24,3.66
37197,Yadkin County,2021-10-31,2.44,54,-0.91,3.35
37197,Yadkin County,2021-11-30,0.42,3,-2.38,2.8
37197,Yadkin County,2021-12-31,1.2,7,-2.37,3.57
37199,Yancey County,2021-01-31,3.57,55,-0.62,4.19
37199,Yancey County,2021-02-28,4.63,86,0.62,4.01
37199,Yancey County,2021-03-31,6.44,100,1.58,4.86
37199,Yancey County,2021-04-30,2.82,24,-1.2,4.02
37199,Yancey County,2021-05-31,3.38,36,-1.03,4.41
37199,Yancey County,2021-06-30,4.57,65,-0.07,4.64
37199,Yancey County,2021-07-31,4.61,42,-0.76,5.37
37199,Yancey County,2021-08-31,8.78,122,3.64,5.14
37199,Yancey County,2021-09-30,3.57,60,-0.38,3.95
37199,Yancey County,2021-10-31,6.57,109,2.88,3.69
37199,Yancey County,2021-11-30,1.32,10,-2.17,3.49
37199,Yancey County,2021-12-31,1.43,4,-2.63,4.06
